State,City,order_date,Restaurant Name,Location,Category,Dish Name,Price (INR),Rating,Rating Count
Telangana,Hyderabad,,Bikanervala,aramghar,Snacks,Matar Kachori 60g,35,4.7,10
Telangana,Hyderabad,,Bikanervala,aramghar,Snacks,Veg Patties,46,3.9,8
Telangana,Hyderabad,,Bikanervala,aramghar,Snacks,Patties Paneer,50,3.9,3
Telangana,Hyderabad,,Bikanervala,aramghar,Snacks,Paneer Cheese Roll,42,3.9,1
Telangana,Hyderabad,,Bikanervala,aramghar,Snacks,Manchurian Roll,42,3.5,4
Telangana,Hyderabad,,Bikanervala,aramghar,Snacks,Vada Pao,105,4.2,37
Telangana,Hyderabad,,Bikanervala,aramghar,Sandwich Bar,Veg. Sandwich,95,4.4,11
Telangana,Hyderabad,,Bikanervala,aramghar,Sandwich Bar,Sandwich Veg. Seekh,255,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Sandwich Bar,Veg. Burger,205,3.9,2
Telangana,Hyderabad,,Bikanervala,aramghar,Sandwich Bar,Veg. Cheese Burger,230,4.5,2
Telangana,Hyderabad,,Bikanervala,aramghar,Sandwich Bar,Grilled Veg. Cheese Sandwich,270,4.8,12
Telangana,Hyderabad,,Bikanervala,aramghar,Sandwich Bar,Paneer Tikka Sandwich,295,4.6,6
Telangana,Hyderabad,,Bikanervala,aramghar,Sandwich Bar,Sandwich Hara Bhara Kabab,225,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Party Menu for 10pax,Party Menu Plan I,4799,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Party Menu for 10pax,Party Menu Plan II,3799,4.6,0
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Classic Margherita Pizza,385,3.7,6
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Pizza Oni.Cap.Tom.,405,4.4,1
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Onion Capsicum Mushroom Pizza,405,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Mix Vegetable Pizza,415,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Pizza Cheese,355,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Pasta Pink Sauce,320,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Pizza Babycorn Mushroom,425,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Pizza Garlic,395,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Pizza Bikano,435,5,4
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Pizza Paneer and Pineapple,385,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Pizza Tomato,395,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Pasta In White Sauce,320,5,3
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Pizza Paneer Tikka,375,4.7,4
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Pizza Mushroom,395,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Pasta In Red Sauce,320,4,5
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Pizza Pineapple,405,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Garlic Bread with Cheese,265,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Pizza Deluxe,385,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Pizza Onion Capsicum,405,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Pizza Paneer Chilli,425,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Pizza & Pasta,Olive Pizza,425,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Kathi Roll,Tandoori Paneer Roll,280,5,4
Telangana,Hyderabad,,Bikanervala,aramghar,Kathi Roll,Chilli Paneer Roll,290,4,5
Telangana,Hyderabad,,Bikanervala,aramghar,Kathi Roll,Soya Kathi Roll,270,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Idly 4 pcs,145,4.4,21
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Uttapam Tomato,285,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Rawa Paneer Dosa,360,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Nallore Masala Dosa,200,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Pesarattu plain Dosa,220,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Pesarattu Masala Dosa,255,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Maysor Plain Dosa,220,5,2
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Maysor Masala Dosa,255,5,6
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Sambhar Dip Idli 2PC,80,3.9,2
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Butter Plain Dosa,245,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Vada 4 pcs,175,4.6,20
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Butter Masala Dosa,255,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Vada Idly 2 pcs each,180,4.6,17
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Onion Rawa Masala Dosa,275,5,3
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Uttapam Onion Tomato,310,5,4
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Plain Rawa Dosa,255,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Uttapam Mix Veg.,310,4.5,1
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Paper Dosa,305,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Dosa Plain,205,4.6,6
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Paper Masala Dosa,320,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Onion Rawa Dosa,255,4.3,5
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Onion Plain Dosa,245,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Masala Dosa,230,4.5,6
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Onion Masala Dosa,260,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Rawa Masala Dosa,285,3.5,4
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Uttapam Plain,275,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Paneer Dosa,350,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Uttapam Kaju Veg.,410,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Steamed Dosa,245,4.1,1
Telangana,Hyderabad,,Bikanervala,aramghar,South Indian,Masala Vada,49,5,5
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Corn Fried Rice,325,4,1
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Tandoori Dimsum,275,4,2
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Veg. Fried Rice,310,4,8
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Veg. Momos,240,4.3,9
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Paneer Chilli Gravy,405,3.7,1
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Gobi Manchurian,315,4.5,2
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Paneer 65,415,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Corn Cheese Boll,290,4.3,2
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Paneer Schezwan,415,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Scezwan Noodles,330,4.2,1
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Schezwan Rice,330,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Paneer Momos,265,4.8,6
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Paneer Spring Roll,315,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Veg. Sweet n Sour,265,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Veg.Hakka Noodles,330,4.5,8
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Honey Chilli Potato,285,5,3
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Sauce Hot Garlic,265,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Spring Roll,285,3.8,7
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Veg. Noodles,310,4.9,5
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Veg. Manchurian Dry,315,4.6,10
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Vegetable Chopsuey,390,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Cottage Cheese Dumpling,325,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Paneer Chilli Dry,405,4.4,2
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Corn Kernels,305,4.6,2
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,French Fries,190,3.5,3
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Veg. Shanghai Momos,260,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Paneer Shanghai Momos,310,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Chilli Garlic Noodle,350,3.8,1
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Fried Rice With Manchurian,410,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Chinese Main Course,Chilly Mushroom Baby Corn,425,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Gift Sweet Boxes,Mix Sweet Box 800g,784.13,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Gift Sweet Boxes,Mix Sweet Chikki 250g,500,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Gift Sweet Boxes,Mewa Bite Box 250g,547.62,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Gift Sweet Boxes,Mewa Bites Red Box 500g,1085.71,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Gift Sweet Boxes,Diamonnd Meetha Namkeen Dry fruit mix (4+2),1939.05,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Gift Sweet Boxes,Golden Super Kaju Mix (1kg),2026.67,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Gift Sweet Boxes,Punch Ratan Box ( 1 KG),1143.81,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Gift Sweet Boxes,Golden Super Mix 1kg,1194.29,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Gift Sweet Boxes,Golden Khoya mix 1kg,1007.62,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Gift Sweet Boxes,Golden meeth namkeen (4+1),805.71,5,1
Telangana,Hyderabad,,Bikanervala,aramghar,Gift Sweet Boxes,Diamond Mix 1kg,1461.9,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Gift Sweet Boxes,Bikano Mix 6Line 750gm,831.43,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Gift Sweet Boxes,Golden Mix 1kg,975.24,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Gift Sweet Boxes,Celebrations  ( 800gm),709.52,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Gift Sweet Boxes,Shahi laddu 1 Kg,914.29,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Gift Sweet Boxes,Shahi Laddu  500 Gm,457.14,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Platter And Thali,Chinese Platter,455,2.9,6
Telangana,Hyderabad,,Bikanervala,aramghar,Platter And Thali,Classic Platter,425,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Platter And Thali,South Indian Platter,405,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Platter And Thali,South Indian Mini Thali,250,4.8,5
Telangana,Hyderabad,,Bikanervala,aramghar,Platter And Thali,Hara Bhara Platter,455,4.3,7
Telangana,Hyderabad,,Bikanervala,aramghar,Platter And Thali,North Indian Thali (Deluxe Thali),415,4.8,8
Telangana,Hyderabad,,Bikanervala,aramghar,Platter And Thali,Super Thali,495,4.5,24
Telangana,Hyderabad,,Bikanervala,aramghar,Platter And Thali,Mini Thali,365,4.7,2
Telangana,Hyderabad,,Bikanervala,aramghar,Platter And Thali,Ghar Ki Thali,320,4.8,36
Telangana,Hyderabad,,Bikanervala,aramghar,Platter And Thali,South Indian Thali,398,5,27
Telangana,Hyderabad,,Bikanervala,aramghar,Stuffed Paratha,Paneer Parantha 2pc With Curd,305,4.5,1
Telangana,Hyderabad,,Bikanervala,aramghar,Stuffed Paratha,Aloo Pyaz Paratha,285,4.2,4
Telangana,Hyderabad,,Bikanervala,aramghar,Stuffed Paratha,Tandoori Paneer Parantha,305,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Stuffed Paratha,Bikaneri Bhujia Parantha,285,4.8,1
Telangana,Hyderabad,,Bikanervala,aramghar,Stuffed Paratha,Gobhi Mooli Paratha,285,5,4
Telangana,Hyderabad,,Bikanervala,aramghar,Stuffed Paratha,Paneer Parantha,155,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Salads Bowl,Green Salad,190,4.6,2
Telangana,Hyderabad,,Bikanervala,aramghar,Salads Bowl,Paneer Tikka Salad,305,4.4,2
Telangana,Hyderabad,,Bikanervala,aramghar,Salads Bowl,Exotic Fruit Salad,300,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Soup & Shorba,Cream Of Tomato,205,3.3,4
Telangana,Hyderabad,,Bikanervala,aramghar,Soup & Shorba,Tomato Shorba,215,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Soup & Shorba,Creamy Sweet Corn Soup,215,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Soup & Shorba,Manchow Soup,215,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Soup & Shorba,VEG. MANCHOW SOUP,215,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Soup & Shorba,Classic Hot n Sour,215,4.6,2
Telangana,Hyderabad,,Bikanervala,aramghar,Soup & Shorba,Veg Talumien Soup,215,4.4,1
Telangana,Hyderabad,,Bikanervala,aramghar,Soup & Shorba,Veg Clear Soup,215,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Soup & Shorba,Cream Of Mushroom,195,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Soup & Shorba,Lemon Coriander Soup,215,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Soup & Shorba,Badami shorba,240,4.2,2
Telangana,Hyderabad,,Bikanervala,aramghar,Soup & Shorba,Palak Matar Ka Shorba,230,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Indian (Starter),Paneer Tikka Punjabi,425,4.8,4
Telangana,Hyderabad,,Bikanervala,aramghar,Indian (Starter),Tandoori Fruit Chat,425,3.3,1
Telangana,Hyderabad,,Bikanervala,aramghar,Indian (Starter),Dhan.Pudina Paneer Tikka,425,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Indian (Starter),Achari Paneer Tikka,425,4.4,2
Telangana,Hyderabad,,Bikanervala,aramghar,Indian (Starter),Veg. Seekh Kabab,375,4.6,3
Telangana,Hyderabad,,Bikanervala,aramghar,Indian (Starter),Kasturi Paneer Tikka,425,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Indian (Starter),Dahi Ke Kabab.,370,4.3,1
Telangana,Hyderabad,,Bikanervala,aramghar,Indian (Starter),Tandoori Kumbh,325,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Indian (Starter),Tandoori Stuffed Aloo,320,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Indian (Starter),Tandoori Bharwa Aloo,360,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Indian (Starter),Hariyali Paneer Tikka,425,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Indian (Starter),Hara Bhara Kabab,375,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Indian (Starter),Tandoori Masala Chaap,380,3.4,3
Telangana,Hyderabad,,Bikanervala,aramghar,Indian (Starter),Paneer Malai Tikka,425,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Indian (Starter),Tandoori Malai Chaap,380,3.2,2
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Paneer Pasanda,445,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Paneer Tikka Masala,465,4.2,2
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Methi Chaman Baahar,445,4.5,2
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Paneer Khurchan,445,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Methi Matar Malai,435,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Paneer Bhuji,485,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Palak Paneer,445,4.4,1
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Paneer Kaju Masala,445,4.6,1
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Rajma,365,4.5,1
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Bikaneri Paneer,445,4.5,2
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Shahi Paneer,418,4.4,2
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Kadhai Paneer,445,3.7,2
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Paneer Butter Masala,445,4.5,12
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Nizami Paneer,445,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Paneer Lababdar,445,4.6,1
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Corn Palak Paneer,445,4.6,2
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Vegetable Kofta,388,4.2,2
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Mix Veg Plate,385,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Mushroom Hara Pyaza,370,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Paneer Curries,Dum Aloo Chetinadu,370,3.8,1
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Tandoori Roti,82,4.1,2
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Laccha Paratha,111,4,2
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Tandoori Kulcha Paneer,155,4.1,1
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Pudhina Paratha,117,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Tandoori Butter Roti,95,5,3
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Lachha parantha Pudina,94,4.5,4
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Lachha parantha Methi,99,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Tandoori Mirchi Paratha,108,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Tandoori Naan,86,4.5,2
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Tandoori Butter Naan,99,4.3,6
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Kandhari Naan,134,4,3
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Lachha Naan,104,4.1,2
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Tandoori Kulcha Veg.,140,4.2,1
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Tawa Paratha,94,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Tawa Fulka,65,4.3,2
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Roomali Roti,98,5,3
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Khasta Roti,102,3.8,1
Telangana,Hyderabad,,Bikanervala,aramghar,Breads,Missi Roti,102,4.2,2
Telangana,Hyderabad,,Bikanervala,aramghar,Rice & Biryani,Steamed Rice,245,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Rice & Biryani,Peas Pulao,325,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Rice & Biryani,Dal Khichdi,330,4.2,5
Telangana,Hyderabad,,Bikanervala,aramghar,Rice & Biryani,Jeera Rice,310,4.3,2
Telangana,Hyderabad,,Bikanervala,aramghar,Rice & Biryani,Lemon Rice,295,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Rice & Biryani,Veg Steamed Rice,300,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Rice & Biryani,Bisebelle Bhaat,345,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Rice & Biryani,Navratan Pulao,345,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Rice & Biryani,Hyderabadi Nawabi Pulao,345,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Rice & Biryani,Vegetable Pulao,315,5,3
Telangana,Hyderabad,,Bikanervala,aramghar,Rice & Biryani,Vegetable Dum Biryani,470,4.6,11
Telangana,Hyderabad,,Bikanervala,aramghar,Rice & Biryani,Curd Rice,265,3.1,6
Telangana,Hyderabad,,Bikanervala,aramghar,Papad,Spicy Roasted Papad,67,3.5,1
Telangana,Hyderabad,,Bikanervala,aramghar,Papad,Papad (Fry),52,5,1
Telangana,Hyderabad,,Bikanervala,aramghar,Papad,Masala Papad,105,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Raita,Boondi Raita,240,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Raita,Mix Veg Raita,240,4.7,1
Telangana,Hyderabad,,Bikanervala,aramghar,Raita,Cucumber Raita,240,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Raita,Pineapple Raita,245,3.3,0
Telangana,Hyderabad,,Bikanervala,aramghar,Beverages And Shakes,Badam Drink 180 ml,57.14,3.9,3
Telangana,Hyderabad,,Bikanervala,aramghar,Beverages And Shakes,Butter Milk (Chaach),130,3.5,1
Telangana,Hyderabad,,Bikanervala,aramghar,Beverages And Shakes,Sweet Kesaria Lassi,160,4.6,16
Telangana,Hyderabad,,Bikanervala,aramghar,Beverages And Shakes,Masala Tea,98,4.3,6
Telangana,Hyderabad,,Bikanervala,aramghar,Beverages And Shakes,Lassi Salted,160,4,2
Telangana,Hyderabad,,Bikanervala,aramghar,Beverages And Shakes,Thandai Drink 180 ml,57.14,4.6,1
Telangana,Hyderabad,,Bikanervala,aramghar,Beverages And Shakes,Kesar Pista Badam Milk,160,4.8,4
Telangana,Hyderabad,,Bikanervala,aramghar,Beverages And Shakes,Coffee,130,4.9,1
Telangana,Hyderabad,,Bikanervala,aramghar,Beverages And Shakes,Fresh Lime Soda Sweets/ Salted,150,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Fresh Juice,Watemelon Juice,220,5,3
Telangana,Hyderabad,,Bikanervala,aramghar,Fresh Juice,Fresh Mosambi Juice,235,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Fresh Juice,Mix Fruit Juice,265,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Bread Brown 400 g,80,4.6,1
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Biscuit Atta Patti 250g,165.25,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Puff Jeera 250g,156.78,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Puff Masala 400g,242.37,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Puff Plain 200g,125.42,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Biscuit Atta Patti Gur Desi Ghee,216.1,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Biscuit Atta Patti Gur 250g Desi Ghee,216.1,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Cookies Bajra Gur 200g,148.31,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Biscuit Osmania 200g,122.88,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Cookies Honey Oats 200g Desi Ghee,139.83,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Cookies Coconut 200g,127.12,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Cookies Jawar Gur 200g Desi Ghee,139.83,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Cookies Choco Vanila 200g Desi Ghee,122.88,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Assorted Cookies 200g,140.68,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Cookies Coffee Hazelnut 200g,203.39,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Biscuit Nan Khatai 200g,139.83,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Biscuit Atta Patti Desi Ghee,165.26,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Bread 800 g,112,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Plain Khari,146.19,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Bread Vada Pao  (6 nos),92,4.8,4
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Masala Khari,146.19,5,1
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Palak Straw,146.19,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Bread 400 g,72,4.5,5
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Biscuit Nan Khatai,173.73,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Bread Garlic 250 g,80,4.6,8
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Multigrain Bread 400gm,92,4.4,1
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Soup Stick 200gm,61.02,4.9,1
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Bread Kulcha 4 pc (Pkt),72,3.6,3
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Burger Bun 4 pc (Pkt),76,4.9,1
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Bread Pav Bun 16 pc (Pkt),92,4.6,6
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Bread Pizza Base 2 PC (Pkt),68.57,4.7,2
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Wheat Pizza Base 2 pc (Pkt),68.57,4.8,1
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Butter Toast 200gm,68.57,0,0
Telangana,Hyderabad,,Bikanervala,aramghar,Bakery,Plain Toast 200gm,64.41,0,0
